Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Final_Sales,Profit_Tier
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,Keith Herrera,Consumer,South,Virginia,Arlington,Furniture,Furnishings,"Seth Thomas 8 1/2\" Cubicle Clock",60.84,3,0.0,19.4688,71.79,Positive
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,Keith Herrera,Consumer,South,Virginia,Arlington,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2,0.0,58.5052,531.05,Positive
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,Keith Herrera,Consumer,South,Virginia,Arlington,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,2,0.0,16.608,40.83,Positive
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,Keith Herrera,Consumer,South,Virginia,Arlington,Technology,Phones,Cisco SPA301,467.97,3,0.0,140.391,552.2,High
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,Keith Herrera,Consumer,South,Virginia,Arlington,Office Supplies,Binders,JM Magazine Binder,33.02,2,0.0,15.8496,38.96,Positive
CA-2015-158323,2015-11-30,2015-12-03,First Class,Ann Blume,Corporate,South,North Carolina,Jacksonville,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,20.16,Positive
CA-2015-161795,2015-12-21,2015-12-23,Second Class,Adam Hart,Corporate,East,Ohio,Columbus,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,2,0.2,0.3384,3.55,Positive
CA-2017-100902,2017-11-17,2017-11-21,Standard Class,Clytie Kelty,Consumer,South,North Carolina,Charlotte,Office Supplies,Paper,Xerox 1938,268.24,7,0.2,93.884,316.52,Positive
CA-2017-100902,2017-11-17,2017-11-21,Standard Class,Clytie Kelty,Consumer,South,North Carolina,Charlotte,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5,0.2,107.79,508.77,High
CA-2017-112844,2017-11-13,2017-11-16,Second Class,Stefania Perrino,Corporate,East,New York,Buffalo,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208,51.45,Positive
CA-2017-112844,2017-11-13,2017-11-16,Second Class,Stefania Perrino,Corporate,East,New York,Buffalo,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,3,0.0,30.99,182.84,Positive
CA-2016-158925,2016-10-24,2016-10-28,Standard Class,Jennifer Patt,Corporate,Central,Texas,Houston,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2\" x 11\", Ream",15.552,3,0.2,5.4432,18.35,Positive
CA-2014-155390,2014-12-06,2014-12-11,Standard Class,Barry Gonzalez,Consumer,South,Tennessee,Memphis,Office Supplies,Paper,Xerox 1909,42.208,2,0.2,13.7176,49.81,Positive
CA-2017-123071,2017-12-03,2017-12-06,First Class,Clay Cheatham,Consumer,Central,Texas,Plano,Office Supplies,Paper,Xerox 1998,10.368,2,0.2,3.6288,12.23,Positive
CA-2017-156391,2017-09-26,2017-09-28,First Class,Sara Luxemburg,Home Office,West,Oregon,Salem,Office Supplies,Art,Prang Drawing Pencil Set,2.224,1,0.2,0.556,2.62,Positive
CA-2015-103093,2015-02-03,2015-02-07,Standard Class,Frank Olsen,Consumer,South,Georgia,Columbus,Office Supplies,Envelopes,Staple envelope,74.52,9,0.0,35.0244,87.93,Positive
US-2017-118941,2017-08-12,2017-08-12,Same Day,Brenda Bowman,Corporate,East,Maryland,Columbia,Office Supplies,Art,Newell 312,17.52,3,0.0,5.256,20.67,Positive
US-2017-118941,2017-08-12,2017-08-12,Same Day,Brenda Bowman,Corporate,East,Maryland,Columbia,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0.0,373.779,2100.28,High
US-2017-118941,2017-08-12,2017-08-12,Same Day,Brenda Bowman,Corporate,East,Maryland,Columbia,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5,0.0,59.373,259.48,Positive
CA-2015-169299,2015-08-24,2015-08-26,First Class,Denny Ordway,Consumer,West,Oregon,Portland,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,8.44,Positive
CA-2017-154088,2017-11-12,2017-11-17,Standard Class,Larry Blacks,Consumer,South,Florida,Tallahassee,Office Supplies,Paper,Xerox 1968,26.72,5,0.2,9.352,31.53,Positive
CA-2016-155978,2016-08-01,2016-08-01,Same Day,Thomas Seio,Corporate,West,California,Riverside,Technology,Phones,Apple iPhone 5,1039.728,2,0.2,90.9762,1226.88,Positive
CA-2016-155978,2016-08-01,2016-08-01,Same Day,Thomas Seio,Corporate,West,California,Riverside,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.788,54.23,Positive
CA-2016-108196,2016-11-25,2016-12-02,Standard Class,Cindy Stewart,Consumer,East,Ohio,Lancaster,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,0.7,-304.392,538.77,Loss
CA-2016-108196,2016-11-25,2016-12-02,Standard Class,Cindy Stewart,Consumer,East,Ohio,Lancaster,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,5,0.7,-6599.978,5309.98,Loss
CA-2016-108196,2016-11-25,2016-12-02,Standard Class,Cindy Stewart,Consumer,East,Ohio,Lancaster,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3,0.2,11.9952,70.77,Positive
CA-2016-152800,2016-04-13,2016-04-15,First Class,Susan Pistek,Consumer,West,California,San Francisco,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0.0,2.8764,7.22,Positive
CA-2014-166961,2014-12-27,2014-12-31,Standard Class,Cynthia Delaney,Home Office,West,California,Moreno Valley,Office Supplies,Appliances,Staple holder,10.98,1,0.0,2.9646,12.96,Positive
CA-2014-166961,2014-12-27,2014-12-31,Standard Class,Cynthia Delaney,Home Office,West,California,Moreno Valley,Office Supplies,Fasteners,Staples,7.86,3,0.0,3.6156,9.27,Positive
CA-2014-166961,2014-12-27,2014-12-31,Standard Class,Cynthia Delaney,Home Office,West,California,Moreno Valley,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915,60.71,Positive
CA-2014-166961,2014-12-27,2014-12-31,Standard Class,Cynthia Delaney,Home Office,West,California,Moreno Valley,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3,0.2,13.896,43.73,Positive
CA-2016-139381,2016-04-18,2016-04-22,Standard Class,Roy Franz�sisch,Consumer,South,Virginia,Chesapeake,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4,0.0,55.0584,240.63,Positive
CA-2016-139381,2016-04-18,2016-04-22,Standard Class,Roy Franz�sisch,Consumer,South,Virginia,Chesapeake,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2\" x 6.5\" x 2.5\", Black",29.56,4,0.0,7.9812,34.88,Positive
CA-2015-132136,2015-03-08,2015-03-12,Standard Class,Frank Olsen,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656,10.11,Loss
CA-2016-162236,2016-11-04,2016-11-06,Second Class,Elpida Rittenbach,Corporate,South,North Carolina,Charlotte,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592,53.39,Positive
CA-2016-162236,2016-11-04,2016-11-06,Second Class,Elpida Rittenbach,Corporate,South,North Carolina,Charlotte,Furniture,Tables,BPI Conference Tables,876.3,10,0.4,-292.1,1034.03,Loss
CA-2016-162236,2016-11-04,2016-11-06,Second Class,Elpida Rittenbach,Corporate,South,North Carolina,Charlotte,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,218.74,Loss
US-2014-111353,2014-11-29,2014-12-06,Standard Class,Philip Brown,Consumer,East,New York,New York City,Office Supplies,Labels,Avery 485,25.06,2,0.0,11.7782,29.57,Positive
US-2016-117037,2016-05-17,2016-05-20,First Class,Luke Weiss,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,"Acco Recycled 2\" Capacity Laser Printer Hanging Data Binders",2.89,1,0.8,-4.7685,3.41,Loss
US-2016-117037,2016-05-17,2016-05-20,First Class,Luke Weiss,Consumer,Central,Illinois,Chicago,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,3,0.2,2.4675,9.32,Positive
US-2016-117037,2016-05-17,2016-05-20,First Class,Luke Weiss,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736,26.68,Loss
US-2016-117037,2016-05-17,2016-05-20,First Class,Luke Weiss,Consumer,Central,Illinois,Chicago,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,0.2,9.54,36.02,Positive
CA-2017-160801,2017-09-19,2017-09-19,Same Day,Frank Gastineau,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2\" X 11\"",4.842,3,0.7,-3.3894,5.71,Loss
CA-2016-108364,2016-12-19,2016-12-24,Standard Class,Barry Pond,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,5,0.8,-2.88,2.12,Loss
CA-2017-169362,2017-10-12,2017-10-15,First Class,Sung Pak,Corporate,Central,Texas,Dallas,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,2,0.2,-1.4994,47.18,Loss
CA-2015-127481,2015-12-12,2015-12-15,Second Class,Jonathan Doherty,Corporate,West,Nevada,Las Vegas,Office Supplies,Paper,Xerox 1930,32.4,5,0.0,15.876,38.23,Positive
CA-2015-127481,2015-12-12,2015-12-15,Second Class,Jonathan Doherty,Corporate,West,Nevada,Las Vegas,Office Supplies,Paper,Xerox 1916,97.88,2,0.0,48.94,115.5,Positive
CA-2015-112711,2015-07-12,2015-07-18,Standard Class,Fred McMath,Consumer,Central,Texas,Amarillo,Technology,Phones,Vtech CS6719,307.168,4,0.2,30.7168,362.46,Positive
US-2015-145121,2015-10-02,2015-10-06,Standard Class,Michael Paige,Corporate,East,Connecticut,Middletown,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8\" X 11\"",26.9,5,0.0,13.181,31.74,Positive
CA-2017-166184,2017-03-24,2017-03-27,First Class,Harold Ryan,Corporate,East,New York,New York City,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,3,0.0,22.0947,55.47,Positive
CA-2017-166184,2017-03-24,2017-03-27,First Class,Harold Ryan,Corporate,East,New York,New York City,Technology,Phones,Samsung Galaxy S4 Mini,469.99,1,0.0,136.2971,554.59,High
CA-2017-166184,2017-03-24,2017-03-27,First Class,Harold Ryan,Corporate,East,New York,New York City,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094,245.26,Positive
CA-2017-157413,2017-06-01,2017-06-06,Standard Class,Barry Weirich,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24\" Deep, Sand",324.744,3,0.2,-77.1267,383.2,Loss
CA-2014-143637,2014-03-24,2014-03-29,Second Class,Maurice Satty,Consumer,West,California,Fresno,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0.0,14.5728,47.77,Positive
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,Sanjit Jacobs,Home Office,South,Tennessee,Franklin,Office Supplies,Labels,Avery 510,12.0,4,0.2,4.2,14.16,Positive
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,Sanjit Jacobs,Home Office,South,Tennessee,Franklin,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,4,0.2,-63.0056,849.68,Loss
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,Sanjit Jacobs,Home Office,South,Tennessee,Franklin,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14\" Cubes, Black",25.424,1,0.2,-4.767,30.0,Loss
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,Sanjit Jacobs,Home Office,South,Tennessee,Franklin,Office Supplies,Art,Newell 310,2.816,2,0.2,0.3168,3.32,Positive
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,Sanjit Jacobs,Home Office,South,Tennessee,Franklin,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12\" X 8 1/2\"",3.204,2,0.7,-2.5632,3.78,Loss
US-2016-137295,2016-01-08,2016-01-13,Standard Class,Vivek Sundaresam,Consumer,South,North Carolina,Raleigh,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3\"",30.828,7,0.7,-24.6624,36.38,Loss
US-2016-137295,2016-01-08,2016-01-13,Standard Class,Vivek Sundaresam,Consumer,South,North Carolina,Raleigh,Office Supplies,Art,Newell 319,47.616,3,0.2,5.952,56.19,Positive
US-2016-137295,2016-01-08,2016-01-13,Standard Class,Vivek Sundaresam,Consumer,South,North Carolina,Raleigh,Technology,Phones,Avaya 5410 Digital phone,108.784,2,0.2,10.8784,128.37,Positive
CA-2016-134334,2016-02-14,2016-02-15,First Class,Dave Kipp,Consumer,East,Maryland,Clinton,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1,0.0,2.1465,5.63,Positive
CA-2016-134334,2016-02-14,2016-02-15,First Class,Dave Kipp,Consumer,East,Maryland,Clinton,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748,9.42,Positive
CA-2016-134334,2016-02-14,2016-02-15,First Class,Dave Kipp,Consumer,East,Maryland,Clinton,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431,3,0.3,-47.1798,649.51,Loss
CA-2016-134334,2016-02-14,2016-02-15,First Class,Dave Kipp,Consumer,East,Maryland,Clinton,Furniture,Furnishings,Regeneration Desk Collection,10.56,6,0.0,4.6464,12.46,Positive
US-2017-109316,2017-06-08,2017-06-10,First Class,Maureen Gastineau,Home Office,West,California,Los Angeles,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568,1767.25,High
US-2017-109316,2017-06-08,2017-06-10,First Class,Maureen Gastineau,Home Office,West,California,Los Angeles,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2,0.2,-3.504,20.67,Loss
CA-2016-138478,2016-10-21,2016-10-26,Second Class,Dennis Pardue,Home Office,West,Nevada,North Las Vegas,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3,0.0,29.4372,133.6,Positive
CA-2016-138478,2016-10-21,2016-10-26,Second Class,Dennis Pardue,Home Office,West,Nevada,North Las Vegas,Office Supplies,Paper,Xerox 193,35.88,6,0.0,17.5812,42.34,Positive
CA-2016-138478,2016-10-21,2016-10-26,Second Class,Dennis Pardue,Home Office,West,Nevada,North Las Vegas,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976,3,0.2,1644.2913,5352.45,High
CA-2017-150469,2017-01-26,2017-01-30,Standard Class,Caroline Jumper,Consumer,West,California,San Francisco,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,0.0,5.6832,13.97,Positive
CA-2017-152436,2017-12-08,2017-12-10,Second Class,Carl Weiss,Home Office,East,Rhode Island,Cranston,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6,0.0,160.0398,699.43,High
CA-2016-169334,2016-10-21,2016-10-24,Second Class,Giulietta Weimer,Consumer,South,Tennessee,Jackson,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,131.77,Positive
US-2014-115413,2014-08-26,2014-09-01,Standard Class,Paul Prost,Home Office,East,Delaware,Newark,Office Supplies,Art,Newell 340,8.64,3,0.0,2.5056,10.2,Positive
US-2014-115413,2014-08-26,2014-09-01,Standard Class,Paul Prost,Home Office,East,Delaware,Newark,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0.0,52.4895,176.96,Positive
CA-2014-125150,2014-05-16,2014-05-23,Standard Class,Pauline Webber,Corporate,West,California,Los Angeles,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466,274.8,Positive
CA-2015-127327,2015-02-03,2015-02-07,Standard Class,Pauline Webber,Corporate,East,New York,Rome,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1,0.1,15.147,107.24,Positive
CA-2017-117114,2017-10-31,2017-11-05,Standard Class,Craig Yedwab,Corporate,Central,Illinois,Chicago,Technology,Phones,ClearOne Communications CHAT 70 OC�Speaker Phone,508.768,4,0.2,38.1576,600.35,Positive
CA-2017-117114,2017-10-31,2017-11-05,Standard Class,Craig Yedwab,Corporate,Central,Illinois,Chicago,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,3,0.2,3.2214,11.7,Positive
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,Bart Watters,Corporate,West,California,San Diego,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3,0.2,6.3936,75.44,Positive
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,Bart Watters,Corporate,West,California,San Diego,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,70.23,Positive
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,Bart Watters,Corporate,West,California,San Diego,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3,0.2,38.997,368.13,Positive
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,Bart Watters,Corporate,West,California,San Diego,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232,59.42,Positive
CA-2016-112382,2016-05-09,2016-05-13,Standard Class,Mick Brown,Consumer,Central,Texas,Houston,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,2,0.2,1.9136,22.58,Positive
CA-2015-128958,2015-01-24,2015-01-28,Standard Class,Cyra Reiten,Home Office,South,Florida,West Palm Beach,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2,2.132,15.48,Positive
CA-2015-106257,2015-04-13,2015-04-17,Second Class,Eugene Barchas,Consumer,West,California,Los Angeles,Furniture,Tables,"Iceberg OfficeWorks 42\" Round Tables",241.568,2,0.2,-15.098,285.05,Loss
CA-2015-106257,2015-04-13,2015-04-17,Second Class,Eugene Barchas,Consumer,West,California,Los Angeles,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2,0.2,41.993,566.31,Positive
CA-2015-149083,2015-09-25,2015-09-30,Standard Class,Sally Hughsby,Corporate,West,Washington,Seattle,Furniture,Chairs,Global Super Steno Chair,307.136,4,0.2,-11.5176,362.42,Loss
CA-2015-149083,2015-09-25,2015-09-30,Standard Class,Sally Hughsby,Corporate,West,Washington,Seattle,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2,0.0,5.796,14.87,Positive
CA-2015-149083,2015-09-25,2015-09-30,Standard Class,Sally Hughsby,Corporate,West,Washington,Seattle,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0.0,57.5928,188.78,Positive
US-2014-137869,2014-03-28,2014-04-02,Standard Class,Christina VanderZanden,Consumer,Central,Iowa,Des Moines,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0.0,2.8764,7.22,Positive
US-2014-137869,2014-03-28,2014-04-02,Standard Class,Christina VanderZanden,Consumer,Central,Iowa,Des Moines,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4,0.0,106.6248,1397.97,High
CA-2016-116603,2016-07-17,2016-07-22,Standard Class,Annie Thurman,Consumer,East,New York,New York City,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.788,54.23,Positive
CA-2014-158470,2014-04-19,2014-04-23,Second Class,Allen Goldenen,Consumer,South,Virginia,Arlington,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0.0,26.703,68.5,Positive
CA-2014-158470,2014-04-19,2014-04-23,Second Class,Allen Goldenen,Consumer,South,Virginia,Arlington,Office Supplies,Paper,Xerox 232,71.28,11,0.0,34.2144,84.11,Positive
US-2017-123834,2017-07-21,2017-07-25,Standard Class,Gene McClure,Consumer,Central,Texas,Pharr,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,4,0.3,-21.3264,146.8,Loss
CA-2015-125976,2015-09-27,2015-10-02,Standard Class,Jamie Kunitz,Consumer,South,Virginia,Arlington,Office Supplies,Paper,Xerox 1988,154.9,5,0.0,69.705,182.78,Positive
CA-2015-125976,2015-09-27,2015-10-02,Standard Class,Jamie Kunitz,Consumer,South,Virginia,Arlington,Technology,Phones,Cisco SPA301,1871.88,12,0.0,561.564,2208.82,High
CA-2016-128706,2016-02-27,2016-03-02,Standard Class,Don Weiss,Consumer,Central,Texas,Houston,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,0.6,-6.8816,19.11,Loss
CA-2016-104311,2016-05-02,2016-05-06,Standard Class,Adam Shillingsburg,Consumer,Central,Texas,Irving,Office Supplies,Storage,Akro Stacking Bins,18.936,3,0.2,-3.7872,22.34,Loss
CA-2016-104311,2016-05-02,2016-05-06,Standard Class,Adam Shillingsburg,Consumer,Central,Texas,Irving,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,0.2,-3.168,14.95,Loss
CA-2016-104311,2016-05-02,2016-05-06,Standard Class,Adam Shillingsburg,Consumer,Central,Texas,Irving,Office Supplies,Labels,Avery 502,5.04,2,0.2,1.764,5.95,Positive
CA-2014-169649,2014-12-09,2014-12-15,Standard Class,Thomas Seio,Corporate,Central,Illinois,Chicago,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,2,0.2,2.9568,9.97,Positive
CA-2014-169649,2014-12-09,2014-12-15,Standard Class,Thomas Seio,Corporate,Central,Illinois,Chicago,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,2,0.8,-53.0088,24.06,Loss
CA-2015-144890,2015-12-25,2015-12-29,Standard Class,Sean Miller,Home Office,West,California,Los Angeles,Office Supplies,Paper,Xerox 1949,9.96,2,0.0,4.8804,11.75,Positive
CA-2017-135587,2017-12-07,2017-12-12,Standard Class,Brosina Hoffman,Consumer,South,Mississippi,Hattiesburg,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64,4,0.0,89.7792,378.36,Positive
CA-2017-135587,2017-12-07,2017-12-12,Standard Class,Brosina Hoffman,Consumer,South,Mississippi,Hattiesburg,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52.0,4,0.0,23.4,61.36,Positive
CA-2014-103429,2014-05-30,2014-06-01,First Class,Laurel Workman,Corporate,East,New York,New York City,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2\" x 11\"",25.584,2,0.2,8.9544,30.19,Positive
CA-2014-103429,2014-05-30,2014-06-01,First Class,Laurel Workman,Corporate,East,New York,New York City,Technology,Phones,Geemarc AmpliPOWER60,464.0,5,0.0,134.56,547.52,High
CA-2014-103429,2014-05-30,2014-06-01,First Class,Laurel Workman,Corporate,East,New York,New York City,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,3,0.0,77.8635,278.42,Positive
CA-2014-103429,2014-05-30,2014-06-01,First Class,Laurel Workman,Corporate,East,New York,New York City,Office Supplies,Paper,Xerox 1948,39.96,4,0.0,17.982,47.15,Positive
CA-2017-152261,2017-03-02,2017-03-06,Standard Class,Joseph Airdo,Consumer,East,Ohio,Cuyahoga Falls,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,4,0.7,-12.352,21.86,Loss
CA-2015-142993,2015-10-12,2015-10-17,Standard Class,Kelly Andreada,Consumer,West,Washington,Seattle,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2,0.0,3.401,21.12,Positive
CA-2015-142993,2015-10-12,2015-10-17,Standard Class,Kelly Andreada,Consumer,West,Washington,Seattle,Office Supplies,Storage,"Contico 72\"H Heavy-Duty Storage System",81.96,2,0.0,0.0,96.71,Break-Even
CA-2015-143364,2015-07-14,2015-07-19,Second Class,Toby Gnade,Consumer,West,Arizona,Mesa,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748,321.83,Loss
CA-2015-143364,2015-07-14,2015-07-19,Second Class,Toby Gnade,Consumer,West,Arizona,Mesa,Office Supplies,Paper,Xerox 1899,18.496,4,0.2,6.7048,21.83,Positive
CA-2015-143364,2015-07-14,2015-07-19,Second Class,Toby Gnade,Consumer,West,Arizona,Mesa,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,2,0.2,49.716,521.47,Positive
CA-2015-143364,2015-07-14,2015-07-19,Second Class,Toby Gnade,Consumer,West,Arizona,Mesa,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764,6,0.7,-191.646,150.76,Loss
CA-2014-100972,2014-11-19,2014-11-24,Second Class,Dennis Bolton,Home Office,West,Utah,Salt Lake City,Office Supplies,Paper,Xerox 1888,166.44,3,0.0,79.8912,196.4,Positive
CA-2016-136994,2016-05-27,2016-06-02,Standard Class,Lynn Smith,Consumer,West,California,Los Angeles,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,0.0,6.1548,15.79,Positive
US-2017-166233,2017-07-03,2017-07-09,Standard Class,Michael Oakman,Consumer,South,North Carolina,Jacksonville,Technology,Accessories,Imation�8gb Micro Traveldrive Usb 2.0�Flash Drive,24.0,2,0.2,-2.7,28.32,Loss
CA-2017-122112,2017-09-25,2017-09-29,Standard Class,Carol Adams,Corporate,East,Ohio,Lakewood,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4,0.2,8.8624,28.85,Positive
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,Daniel Byrd,Home Office,West,California,Lake Forest,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,0.0,2.9568,7.27,Positive
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,Daniel Byrd,Home Office,West,California,Lake Forest,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528,1079.86,High
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,Daniel Byrd,Home Office,West,California,Lake Forest,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,10.1,Positive
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,Daniel Byrd,Home Office,West,California,Lake Forest,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.9754,115.43,Positive
CA-2017-168403,2017-09-09,2017-09-15,Standard Class,Damala Kotsonis,Corporate,West,Oregon,Portland,Office Supplies,Paper,Xerox 1930,31.104,6,0.2,11.2752,36.7,Positive
CA-2017-168403,2017-09-09,2017-09-15,Standard Class,Damala Kotsonis,Corporate,West,Oregon,Portland,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,1,0.2,0.8382,13.19,Positive
